lcs/fake_00043_N10000.dat                          7.999e+00  6.318e+02 
lcs/fake_00044_N10000.dat                          7.999e+00  9.779e+02 
lcs/fake_00045_N10000.dat                          7.999e+00  1.447e+03 
lcs/fake_00046_N10000.dat                          7.999e+00  8.365e+02 
lcs/fake_00047_N10000.dat                          7.999e+00  1.578e+03 
lcs/fake_00048_N10000.dat                          7.999e+00  2.384e+03 
lcs/fake_00049_N10000.dat                          7.999e+00  1.984e+03 
lcs/fake_00050_N10000.dat                          7.999e+00  2.519e+03 
lcs/fake_00051_N10000.dat                          7.999e+00  3.401e+03 
lcs/fake_00052_N10000.dat                          7.999e+00  1.744e+03 
lcs/fake_00053_N10000.dat                          7.999e+00  1.754e+03 
lcs/fake_00054_N10000.dat                          7.999e+00  1.491e+03 
lcs/fake_00055_N10000.dat                          7.999e+00  2.181e+03 
lcs/fake_00056_N10000.dat                          7.999e+00  9.763e+02 
lcs/fake_00057_N10000.dat                          7.999e+00  1.164e+03 
lcs/fake_00058_N10000.dat                          7.999e+00  7.295e+02 
lcs/fake_00059_N10000.dat                          7.999e+00  1.076e+03 
lcs/fake_00060_N10000.dat                          7.999e+00  5.753e+02 
lcs/fake_00061_N10000.dat                          7.999e+00  1.759e+03 
lcs/fake_00062_N10000.dat                          7.999e+00  1.270e+03 
lcs/fake_00063_N10000.dat                          7.611e+00  3.531e+01 
lcs/fake_00064_N10000.dat                          7.988e+00  2.007e+03 
lcs/fake_00065_N10000.dat                          7.999e+00  3.300e+03 
lcs/fake_00066_N10000.dat                          7.989e+00  1.925e+03 
lcs/fake_00067_N10000.dat                          7.999e+00  2.367e+03 
lcs/fake_00068_N10000.dat                          7.999e+00  2.129e+03 
lcs/fake_00069_N10000.dat                          7.988e+00  3.116e+03 
lcs/fake_00070_N10000.dat                          7.999e+00  3.379e+03 
lcs/fake_00071_N10000.dat                          7.999e+00  1.606e+03 
lcs/fake_00072_N10000.dat                          7.999e+00  1.686e+03 
lcs/fake_00073_N10000.dat                          7.999e+00  1.503e+03 
lcs/fake_00074_N10000.dat                          7.999e+00  1.545e+03 
lcs/fake_00075_N10000.dat                          7.999e+00  2.134e+03 
lcs/fake_00076_N10000.dat                          7.999e+00  1.583e+03 
lcs/fake_00077_N10000.dat                          7.999e+00  1.754e+03 
lcs/fake_00078_N10000.dat                          7.999e+00  9.936e+02 
lcs/fake_00079_N10000.dat                          7.999e+00  1.057e+03 
lcs/fake_00080_N10000.dat                          7.999e+00  3.951e+03 
lcs/fake_00081_N10000.dat                          7.999e+00  1.695e+03 
lcs/fake_00082_N10000.dat                          7.999e+00  2.063e+03 
lcs/fake_00083_N10000.dat                          7.999e+00  1.768e+03 
lcs/fake_00084_N10000.dat                          7.999e+00  1.612e+03 
lcs/fake_00085_N10000.dat                          7.989e+00  9.834e+02 
lcs/fake_00086_N10000.dat                          7.999e+00  6.591e+02 
lcs/fake_00087_N10000.dat                          7.989e+00  1.932e+03 
lcs/fake_00088_N10000.dat                          7.999e+00  9.565e+02 
lcs/fake_00089_N10000.dat                          7.999e+00  4.058e+03 
lcs/fake_00090_N10000.dat                          7.999e+00  1.623e+03 
lcs/fake_00091_N10000.dat                          7.999e+00  2.053e+03 
lcs/fake_00092_N10000.dat                          7.999e+00  2.229e+03 
lcs/fake_00093_N10000.dat                          7.999e+00  8.073e+02 
lcs/fake_00094_N10000.dat                          7.999e+00  3.304e+03 
lcs/fake_00095_N10000.dat                          7.999e+00  2.096e+03 
lcs/fake_00096_N10000.dat                          7.994e+00  1.597e+03 
lcs/fake_00097_N10000.dat                          7.989e+00  1.437e+03 
lcs/fake_00098_N10000.dat                          7.999e+00  1.232e+03 
lcs/fake_00099_N10000.dat                          7.999e+00  1.323e+03 
lcs/fake_00100_N10000.dat                          7.999e+00  1.443e+03 
lcs/fake_00101_N10000.dat                          7.989e+00  9.250e+02 
lcs/fake_00102_N10000.dat                          7.989e+00  1.639e+03 
lcs/fake_00103_N10000.dat                          7.999e+00  2.704e+03 
lcs/fake_00104_N10000.dat                          7.999e+00  1.702e+03 
lcs/fake_00105_N10000.dat                          7.999e+00  1.165e+03 
lcs/fake_00106_N10000.dat                          7.999e+00  1.499e+03 
lcs/fake_00107_N10000.dat                          7.999e+00  1.440e+03 
lcs/fake_00108_N10000.dat                          7.999e+00  1.392e+03 
lcs/fake_00109_N10000.dat                          7.999e+00  3.575e+03 
lcs/fake_00110_N10000.dat                          7.999e+00  9.657e+02 
lcs/fake_00111_N10000.dat                          7.999e+00  1.357e+03 
lcs/fake_00112_N10000.dat                          7.999e+00  1.528e+03 
lcs/fake_00113_N10000.dat                          7.999e+00  8.684e+02 
lcs/fake_00114_N10000.dat                          7.999e+00  4.443e+03 
lcs/fake_00115_N10000.dat                          7.999e+00  2.784e+03 
lcs/fake_00116_N10000.dat                          7.989e+00  3.461e+03 
lcs/fake_00117_N10000.dat                          7.999e+00  3.189e+03 
lcs/fake_00118_N10000.dat                          7.999e+00  1.982e+03 
lcs/fake_00119_N10000.dat                          7.999e+00  1.570e+03 
lcs/fake_00120_N10000.dat                          7.999e+00  1.505e+03 
lcs/fake_00121_N10000.dat                          7.999e+00  1.512e+03 
lcs/fake_00122_N10000.dat                          7.999e+00  4.464e+02 
lcs/fake_00123_N10000.dat                          7.999e+00  1.999e+03 
lcs/fake_00124_N10000.dat                          7.999e+00  1.529e+03 
lcs/fake_00125_N10000.dat                          7.999e+00  1.490e+03 
lcs/fake_00126_N10000.dat                          7.999e+00  1.318e+03 
lcs/fake_00127_N10000.dat                          7.999e+00  1.436e+03 
lcs/fake_00128_N10000.dat                          7.999e+00  9.958e+02 
lcs/fake_00129_N10000.dat                          7.999e+00  1.136e+03 
lcs/fake_00130_N10000.dat                          7.989e+00  1.316e+03 
lcs/fake_00131_N10000.dat                          7.999e+00  2.091e+03 
lcs/fake_00132_N10000.dat                          7.999e+00  1.502e+03 
lcs/fake_00133_N10000.dat                          7.999e+00  1.237e+03 
lcs/fake_00134_N10000.dat                          7.999e+00  2.578e+03 
lcs/fake_00135_N10000.dat                          7.999e+00  2.931e+03 
lcs/fake_00136_N10000.dat                          7.999e+00  2.625e+03 
lcs/fake_00137_N10000.dat                          7.999e+00  7.008e+02 
lcs/fake_00138_N10000.dat                          7.775e+00  1.920e+03 
lcs/fake_00139_N10000.dat                          7.999e+00  1.017e+03 
lcs/fake_00140_N10000.dat                          7.999e+00  3.088e+03 
lcs/fake_00141_N10000.dat                          7.999e+00  4.050e+03 
lcs/fake_00142_N10000.dat                          7.989e+00  1.079e+03 
lcs/fake_00143_N10000.dat                          7.999e+00  2.381e+03 
lcs/fake_00144_N10000.dat                          7.999e+00  2.123e+03 
lcs/fake_00145_N10000.dat                          7.999e+00  6.537e+02 
lcs/fake_00146_N10000.dat                          7.999e+00  5.463e+03 
lcs/fake_00147_N10000.dat                          7.999e+00  9.682e+02 
lcs/fake_00148_N10000.dat                          7.999e+00  2.047e+03 
lcs/fake_00149_N10000.dat                          7.999e+00  1.922e+03 
lcs/fake_00150_N10000.dat                          7.999e+00  2.982e+03 
lcs/fake_00151_N10000.dat                          7.999e+00  2.240e+03 
lcs/fake_00152_N10000.dat                          7.999e+00  1.054e+03 
lcs/fake_00153_N10000.dat                          7.999e+00  1.318e+03 
lcs/fake_00154_N10000.dat                          7.989e+00  2.155e+03 
lcs/fake_00155_N10000.dat                          7.999e+00  4.362e+03 
lcs/fake_00156_N10000.dat                          7.999e+00  1.426e+03 
lcs/fake_00157_N10000.dat                          7.999e+00  2.334e+03 
lcs/fake_00158_N10000.dat                          7.999e+00  1.602e+03 
lcs/fake_00159_N10000.dat                          7.999e+00  7.459e+02 
lcs/fake_00160_N10000.dat                          7.999e+00  9.294e+02 
lcs/fake_00161_N10000.dat                          7.999e+00  1.843e+03 
lcs/fake_00162_N10000.dat                          7.999e+00  1.457e+03 
lcs/fake_00163_N10000.dat                          7.999e+00  1.457e+03 
lcs/fake_00164_N10000.dat                          7.989e+00  1.616e+03 
lcs/fake_00165_N10000.dat                          7.999e+00  4.852e+02 
lcs/fake_00166_N10000.dat                          7.999e+00  1.072e+03 
lcs/fake_00167_N10000.dat                          7.766e+00  4.299e+03 
lcs/fake_00168_N10000.dat                          7.999e+00  1.587e+03 
lcs/fake_00169_N10000.dat                          7.999e+00  1.298e+03 
lcs/fake_00170_N10000.dat                          7.999e+00  7.787e+02 
lcs/fake_00171_N10000.dat                          7.999e+00  8.010e+02 
lcs/fake_00172_N10000.dat                          7.999e+00  2.437e+03 
lcs/fake_00173_N10000.dat                          7.999e+00  2.887e+03 
lcs/fake_00174_N10000.dat                          7.999e+00  1.647e+03 
lcs/fake_00175_N10000.dat                          7.988e+00  2.426e+03 
lcs/fake_00176_N10000.dat                          7.999e+00  2.208e+03 
lcs/fake_00177_N10000.dat                          7.999e+00  4.032e+03 
lcs/fake_00178_N10000.dat                          7.999e+00  1.408e+03 
lcs/fake_00179_N10000.dat                          7.999e+00  8.836e+02 
lcs/fake_00180_N10000.dat                          7.999e+00  1.427e+03 
lcs/fake_00181_N10000.dat                          7.999e+00  6.904e+02 
lcs/fake_00182_N10000.dat                          7.999e+00  3.827e+03 
lcs/fake_00183_N10000.dat                          7.999e+00  1.118e+03 
lcs/fake_00184_N10000.dat                          7.999e+00  1.830e+03 
lcs/fake_00185_N10000.dat                          7.999e+00  9.421e+02 
lcs/fake_00186_N10000.dat                          7.999e+00  9.514e+02 
lcs/fake_00187_N10000.dat                          7.999e+00  2.647e+03 
lcs/fake_00188_N10000.dat                          7.999e+00  2.370e+03 
lcs/fake_00189_N10000.dat                          7.999e+00  7.603e+02 
lcs/fake_00190_N10000.dat                          7.999e+00  2.123e+03 
lcs/fake_00191_N10000.dat                          7.999e+00  2.634e+03 
lcs/fake_00192_N10000.dat                          7.999e+00  3.547e+03 
lcs/fake_00193_N10000.dat                          7.999e+00  1.785e+03 
lcs/fake_00194_N10000.dat                          7.999e+00  2.116e+03 
lcs/fake_00195_N10000.dat                          7.999e+00  3.724e+03 
lcs/fake_00196_N10000.dat                          7.999e+00  9.983e+02 
lcs/fake_00197_N10000.dat                          7.999e+00  2.163e+03 
lcs/fake_00198_N10000.dat                          7.999e+00  1.986e+03 
lcs/fake_00199_N10000.dat                          7.674e+00  2.183e+03 
lcs/fake_00200_N10000.dat                          7.999e+00  1.734e+03 
lcs/fake_00201_N10000.dat                          7.999e+00  2.472e+03 
lcs/fake_00202_N10000.dat                          7.999e+00  3.137e+03 
lcs/fake_00203_N10000.dat                          7.989e+00  1.523e+03 
lcs/fake_00204_N10000.dat                          7.999e+00  3.335e+03 
lcs/fake_00205_N10000.dat                          7.999e+00  2.950e+03 
lcs/fake_00206_N10000.dat                          7.999e+00  1.201e+03 
lcs/fake_00207_N10000.dat                          7.999e+00  3.395e+03 
lcs/fake_00208_N10000.dat                          7.999e+00  9.634e+02 
lcs/fake_00209_N10000.dat                          7.999e+00  8.231e+02 
lcs/fake_00210_N10000.dat                          7.999e+00  3.921e+03 
lcs/fake_00211_N10000.dat                          7.999e+00  5.869e+02 
lcs/fake_00212_N10000.dat                          7.999e+00  3.589e+03 
lcs/fake_00213_N10000.dat                          7.989e+00  1.284e+03 
lcs/fake_00214_N10000.dat                          7.999e+00  1.413e+03 
lcs/fake_00215_N10000.dat                          7.999e+00  1.912e+03 
lcs/fake_00216_N10000.dat                          7.999e+00  1.794e+03 
lcs/fake_00217_N10000.dat                          7.988e+00  3.134e+03 
lcs/fake_00218_N10000.dat                          7.999e+00  8.578e+02 
lcs/fake_00219_N10000.dat                          7.989e+00  2.089e+03 
lcs/fake_00220_N10000.dat                          7.999e+00  1.206e+03 
lcs/fake_00221_N10000.dat                          7.849e+00  2.140e+03 
lcs/fake_00222_N10000.dat                          7.999e+00  5.758e+02 
lcs/fake_00223_N10000.dat                          7.999e+00  2.567e+03 
lcs/fake_00224_N10000.dat                          7.880e+00  2.197e+03 
lcs/fake_00225_N10000.dat                          7.999e+00  3.660e+03 
lcs/fake_00226_N10000.dat                          7.999e+00  1.583e+03 
lcs/fake_00227_N10000.dat                          7.999e+00  1.097e+03 
lcs/fake_00228_N10000.dat                          7.999e+00  2.706e+03 
lcs/fake_00229_N10000.dat                          7.999e+00  1.810e+03 
lcs/fake_00230_N10000.dat                          7.999e+00  7.310e+02 
lcs/fake_00231_N10000.dat                          7.999e+00  1.411e+03 
lcs/fake_00232_N10000.dat                          7.988e+00  2.024e+03 
lcs/fake_00233_N10000.dat                          7.999e+00  1.472e+03 
lcs/fake_00234_N10000.dat                          7.999e+00  1.351e+03 
lcs/fake_00235_N10000.dat                          7.999e+00  1.027e+03 
lcs/fake_00236_N10000.dat                          7.999e+00  7.785e+02 
lcs/fake_00237_N10000.dat                          7.999e+00  7.789e+02 
lcs/fake_00238_N10000.dat                          7.999e+00  2.316e+03 
lcs/fake_00239_N10000.dat                          7.999e+00  8.019e+02 
lcs/fake_00240_N10000.dat                          7.999e+00  1.259e+03 
lcs/fake_00241_N10000.dat                          7.999e+00  1.355e+03 
lcs/fake_00242_N10000.dat                          7.999e+00  3.654e+03 
lcs/fake_00243_N10000.dat                          7.999e+00  3.146e+03 
lcs/fake_00244_N10000.dat                          7.999e+00  2.519e+03 
lcs/fake_00245_N10000.dat                          7.999e+00  2.381e+03 
lcs/fake_00246_N10000.dat                          7.539e+00  1.855e+03 
lcs/fake_00247_N10000.dat                          7.999e+00  1.811e+03 
lcs/fake_00248_N10000.dat                          7.989e+00  1.933e+03 
lcs/fake_00249_N10000.dat                          7.999e+00  1.623e+03 
lcs/fake_00250_N10000.dat                          7.999e+00  1.310e+03 
lcs/fake_00251_N10000.dat                          7.989e+00  5.717e+03 
lcs/fake_00252_N10000.dat                          7.999e+00  1.270e+03 
lcs/fake_00253_N10000.dat                          7.999e+00  1.169e+03 
lcs/fake_00254_N10000.dat                          7.999e+00  2.545e+03 
lcs/fake_00255_N10000.dat                          7.999e+00  3.431e+03 
lcs/fake_00256_N10000.dat                          7.999e+00  7.821e+02 
lcs/fake_00257_N10000.dat                          7.999e+00  1.329e+03 
lcs/fake_00258_N10000.dat                          7.989e+00  3.138e+03 
lcs/fake_00259_N10000.dat                          7.999e+00  1.148e+03 
lcs/fake_00260_N10000.dat                          7.999e+00  1.518e+03 
lcs/fake_00261_N10000.dat                          7.999e+00  1.591e+03 
lcs/fake_00262_N10000.dat                          7.999e+00  1.358e+03 
lcs/fake_00263_N10000.dat                          7.999e+00  2.205e+03 
lcs/fake_00264_N10000.dat                          7.999e+00  1.209e+03 
lcs/fake_00265_N10000.dat                          7.989e+00  4.777e+03 
lcs/fake_00266_N10000.dat                          7.989e+00  3.676e+03 
lcs/fake_00267_N10000.dat                          7.999e+00  1.418e+03 
lcs/fake_00268_N10000.dat                          7.999e+00  1.581e+03 
lcs/fake_00269_N10000.dat                          7.999e+00  2.019e+03 
lcs/fake_00270_N10000.dat                          7.999e+00  2.034e+03 
lcs/fake_00271_N10000.dat                          7.999e+00  1.771e+03 
lcs/fake_00272_N10000.dat                          7.999e+00  1.770e+03 
lcs/fake_00273_N10000.dat                          7.999e+00  7.749e+02 
lcs/fake_00274_N10000.dat                          7.999e+00  1.734e+03 
lcs/fake_00275_N10000.dat                          7.989e+00  1.384e+03 
lcs/fake_00276_N10000.dat                          7.999e+00  5.024e+03 
lcs/fake_00277_N10000.dat                          7.999e+00  1.495e+03 
lcs/fake_00278_N10000.dat                          7.999e+00  7.506e+02 
lcs/fake_00279_N10000.dat                          7.999e+00  2.487e+03 
lcs/fake_00280_N10000.dat                          7.999e+00  1.367e+03 
lcs/fake_00281_N10000.dat                          7.999e+00  3.339e+03 
lcs/fake_00282_N10000.dat                          7.999e+00  1.624e+03 
lcs/fake_00283_N10000.dat                          7.999e+00  9.972e+02 
lcs/fake_00284_N10000.dat                          7.999e+00  1.640e+03 
lcs/fake_00285_N10000.dat                          7.989e+00  9.832e+02 
lcs/fake_00286_N10000.dat                          7.999e+00  1.754e+03 
lcs/fake_00287_N10000.dat                          7.999e+00  2.289e+03 
lcs/fake_00288_N10000.dat                          7.999e+00  2.053e+03 
lcs/fake_00289_N10000.dat                          7.999e+00  1.794e+03 
lcs/fake_00290_N10000.dat                          7.999e+00  1.825e+03 
lcs/fake_00291_N10000.dat                          7.999e+00  2.995e+03 
lcs/fake_00292_N10000.dat                          7.999e+00  1.110e+03 
lcs/fake_00293_N10000.dat                          7.999e+00  1.180e+03 
lcs/fake_00294_N10000.dat                          7.999e+00  1.516e+03 
lcs/fake_00295_N10000.dat                          7.999e+00  9.981e+02 
lcs/fake_00296_N10000.dat                          7.999e+00  3.067e+03 
lcs/fake_00297_N10000.dat                          7.999e+00  1.383e+03 
lcs/fake_00298_N10000.dat                          7.999e+00  1.824e+03 
lcs/fake_00299_N10000.dat                          7.999e+00  3.099e+03 
lcs/fake_00300_N10000.dat                          7.988e+00  2.831e+03 
lcs/fake_00301_N10000.dat                          7.999e+00  1.299e+03 
lcs/fake_00302_N10000.dat                          7.999e+00  7.544e+02 
lcs/fake_00303_N10000.dat                          7.772e+00  2.161e+03 
lcs/fake_00304_N10000.dat                          7.999e+00  6.385e+02 
lcs/fake_00305_N10000.dat                          7.999e+00  1.567e+03 
lcs/fake_00306_N10000.dat                          7.999e+00  1.400e+03 
lcs/fake_00307_N10000.dat                          7.999e+00  8.926e+02 
lcs/fake_00308_N10000.dat                          7.999e+00  1.630e+03 
lcs/fake_00309_N10000.dat                          7.999e+00  2.705e+03 
lcs/fake_00310_N10000.dat                          7.999e+00  1.007e+03 
lcs/fake_00311_N10000.dat                          7.999e+00  2.334e+03 
lcs/fake_00312_N10000.dat                          7.999e+00  1.086e+03 
lcs/fake_00313_N10000.dat                          7.999e+00  2.590e+03 
lcs/fake_00314_N10000.dat                          7.989e+00  1.403e+03 
lcs/fake_00315_N10000.dat                          7.999e+00  1.499e+03 
lcs/fake_00316_N10000.dat                          7.999e+00  2.242e+03 
lcs/fake_00317_N10000.dat                          7.999e+00  2.840e+03 
lcs/fake_00318_N10000.dat                          7.999e+00  1.650e+03 
lcs/fake_00319_N10000.dat                          7.999e+00  1.327e+03 
lcs/fake_00320_N10000.dat                          7.999e+00  3.186e+03 
lcs/fake_00321_N10000.dat                          7.999e+00  1.668e+03 
lcs/fake_00322_N10000.dat                          7.999e+00  2.135e+03 
lcs/fake_00323_N10000.dat                          7.999e+00  4.410e+03 
lcs/fake_00324_N10000.dat                          7.999e+00  2.556e+03 
lcs/fake_00325_N10000.dat                          7.999e+00  2.146e+03 
lcs/fake_00326_N10000.dat                          7.999e+00  1.688e+03 
lcs/fake_00327_N10000.dat                          7.999e+00  2.081e+03 
lcs/fake_00328_N10000.dat                          7.999e+00  1.067e+03 
lcs/fake_00329_N10000.dat                          7.999e+00  6.491e+02 
lcs/fake_00330_N10000.dat                          7.999e+00  2.808e+03 
lcs/fake_00331_N10000.dat                          7.989e+00  1.785e+03 
lcs/fake_00332_N10000.dat                          7.999e+00  1.533e+03 
lcs/fake_00333_N10000.dat                          7.999e+00  2.169e+03 
lcs/fake_00334_N10000.dat                          7.999e+00  2.195e+03 
lcs/fake_00335_N10000.dat                          7.999e+00  2.108e+03 
lcs/fake_00336_N10000.dat                          7.999e+00  2.614e+03 
lcs/fake_00337_N10000.dat                          7.999e+00  1.585e+03 
lcs/fake_00338_N10000.dat                          7.989e+00  8.497e+02 
lcs/fake_00339_N10000.dat                          7.989e+00  4.915e+03 
lcs/fake_00340_N10000.dat                          7.999e+00  9.431e+02 
lcs/fake_00341_N10000.dat                          7.989e+00  2.218e+03 
lcs/fake_00342_N10000.dat                          7.988e+00  1.473e+03 
lcs/fake_00343_N10000.dat                          7.999e+00  2.474e+03 
lcs/fake_00344_N10000.dat                          7.999e+00  1.096e+03 
lcs/fake_00345_N10000.dat                          7.999e+00  2.089e+03 
lcs/fake_00346_N10000.dat                          7.999e+00  2.398e+03 
lcs/fake_00347_N10000.dat                          7.999e+00  3.448e+03 
lcs/fake_00348_N10000.dat                          7.999e+00  7.822e+02 
lcs/fake_00349_N10000.dat                          7.999e+00  2.933e+03 
lcs/fake_00350_N10000.dat                          7.988e+00  2.464e+03 
lcs/fake_00351_N10000.dat                          7.999e+00  2.996e+03 
lcs/fake_00352_N10000.dat                          7.999e+00  1.133e+03 
lcs/fake_00353_N10000.dat                          7.999e+00  1.259e+03 
lcs/fake_00354_N10000.dat                          7.988e+00  2.375e+03 
lcs/fake_00355_N10000.dat                          7.999e+00  1.091e+03 
lcs/fake_00356_N10000.dat                          7.999e+00  1.541e+03 
lcs/fake_00357_N10000.dat                          7.958e+00  2.477e+03 
lcs/fake_00358_N10000.dat                          7.999e+00  2.176e+03 
lcs/fake_00359_N10000.dat                          7.999e+00  1.622e+03 
lcs/fake_00360_N10000.dat                          7.999e+00  1.064e+03 
lcs/fake_00361_N10000.dat                          7.999e+00  2.237e+03 
lcs/fake_00362_N10000.dat                          7.999e+00  2.306e+03 
lcs/fake_00363_N10000.dat                          7.999e+00  8.803e+02 
lcs/fake_00364_N10000.dat                          7.999e+00  1.355e+03 
lcs/fake_00365_N10000.dat                          7.999e+00  1.897e+03 
lcs/fake_00366_N10000.dat                          7.999e+00  9.147e+02 
lcs/fake_00367_N10000.dat                          7.999e+00  1.297e+03 
lcs/fake_00368_N10000.dat                          7.989e+00  1.864e+03 
lcs/fake_00369_N10000.dat                          7.999e+00  2.554e+03 
lcs/fake_00370_N10000.dat                          7.999e+00  9.781e+02 
lcs/fake_00371_N10000.dat                          7.999e+00  1.399e+03 
lcs/fake_00372_N10000.dat                          7.999e+00  1.180e+03 
lcs/fake_00373_N10000.dat                          7.999e+00  1.511e+03 
lcs/fake_00374_N10000.dat                          7.999e+00  1.207e+03 
lcs/fake_00375_N10000.dat                          7.999e+00  1.250e+03 
lcs/fake_00376_N10000.dat                          7.989e+00  3.256e+03 
lcs/fake_00377_N10000.dat                          7.999e+00  1.201e+03 
lcs/fake_00378_N10000.dat                          7.999e+00  2.185e+03 
lcs/fake_00379_N10000.dat                          7.999e+00  1.624e+03 
lcs/fake_00380_N10000.dat                          7.999e+00  3.486e+03 
lcs/fake_00381_N10000.dat                          7.999e+00  9.209e+02 
lcs/fake_00382_N10000.dat                          7.999e+00  1.617e+03 
lcs/fake_00383_N10000.dat                          7.999e+00  1.927e+03 
lcs/fake_00384_N10000.dat                          7.999e+00  1.785e+03 
lcs/fake_00385_N10000.dat                          7.999e+00  1.558e+03 
lcs/fake_00386_N10000.dat                          7.999e+00  1.695e+03 
lcs/fake_00387_N10000.dat                          7.999e+00  1.376e+03 
lcs/fake_00388_N10000.dat                          7.999e+00  1.018e+03 
lcs/fake_00389_N10000.dat                          7.999e+00  2.301e+03 
lcs/fake_00390_N10000.dat                          7.999e+00  2.465e+03 
lcs/fake_00391_N10000.dat                          7.999e+00  1.842e+03 
lcs/fake_00392_N10000.dat                          7.999e+00  2.647e+03 
lcs/fake_00393_N10000.dat                          7.999e+00  2.920e+03 
lcs/fake_00394_N10000.dat                          7.999e+00  2.317e+03 
lcs/fake_00395_N10000.dat                          7.999e+00  8.650e+02 
lcs/fake_00396_N10000.dat                          7.999e+00  9.013e+02 
lcs/fake_00397_N10000.dat                          7.999e+00  2.002e+03 
lcs/fake_00398_N10000.dat                          7.999e+00  3.424e+03 
lcs/fake_00399_N10000.dat                          7.989e+00  2.305e+03 
lcs/fake_00400_N10000.dat                          7.999e+00  1.618e+03 
lcs/fake_00401_N10000.dat                          7.999e+00  2.965e+03 
lcs/fake_00402_N10000.dat                          7.999e+00  2.479e+03 
lcs/fake_00403_N10000.dat                          7.999e+00  3.596e+03 
lcs/fake_00404_N10000.dat                          7.999e+00  3.230e+03 
lcs/fake_00405_N10000.dat                          7.999e+00  2.528e+03 
lcs/fake_00406_N10000.dat                          7.999e+00  1.055e+03 
lcs/fake_00407_N10000.dat                          7.999e+00  1.300e+03 
lcs/fake_00408_N10000.dat                          7.999e+00  1.541e+03 
lcs/fake_00409_N10000.dat                          7.999e+00  4.248e+03 
lcs/fake_00410_N10000.dat                          7.999e+00  2.920e+03 
lcs/fake_00411_N10000.dat                          7.999e+00  2.511e+03 
lcs/fake_00412_N10000.dat                          7.999e+00  1.636e+03 
lcs/fake_00413_N10000.dat                          7.381e+00  3.251e+03 
lcs/fake_00414_N10000.dat                          7.999e+00  2.519e+03 
lcs/fake_00415_N10000.dat                          7.999e+00  2.195e+03 
lcs/fake_00416_N10000.dat                          7.999e+00  7.742e+02 
lcs/fake_00417_N10000.dat                          7.999e+00  3.291e+03 
lcs/fake_00418_N10000.dat                          7.999e+00  1.607e+03 
lcs/fake_00419_N10000.dat                          7.999e+00  1.618e+03 
lcs/fake_00420_N10000.dat                          7.999e+00  1.081e+03 
lcs/fake_00421_N10000.dat                          7.988e+00  1.594e+03 
lcs/fake_00422_N10000.dat                          7.999e+00  1.008e+03 
lcs/fake_00423_N10000.dat                          7.999e+00  2.271e+03 
